Frame_ID,Keypoint_Index,Keypoint_Name,GT_X,GT_Y,GT_Visibility,Pred_X,Pred_Y,Error_Distance,PCK_Threshold,Is_Correct_PCK,Frame_PCK_Score,Frame_OKS_Score
162,2,R_Elbow,832.01,596.11,2,887.69,270.55,330.28,114.62,0,0.0833,0.5851
162,3,L_Elbow,927.43,387.75,2,854.46,269.49,138.96,114.62,0,0.0833,0.5851
162,4,R_Wrist,960.41,522.12,2,898.95,292.44,237.76,114.62,0,0.0833,0.5851
162,5,L_Wrist,964.22,591.85,2,889.35,292.72,308.36,114.62,0,0.0833,0.5851
162,6,R_Hip,904.08,600.97,2,924.43,372.7,229.17,114.62,0,0.0833,0.5851
162,7,L_Hip,924.73,731.72,2,800.39,362.02,390.05,114.62,0,0.0833,0.5851
162,8,R_Knee,923.96,905.08,2,946.37,481.37,424.31,114.62,0,0.0833,0.5851
162,9,L_Knee,848.12,593.22,2,806.5,493.01,108.5,114.62,1,0.0833,0.5851
162,10,R_Ankle,844.91,725.82,2,962.83,576.27,190.45,114.62,0,0.0833,0.5851
162,11,L_Ankle,854.16,909.51,2,831.3,590.29,320.04,114.62,0,0.0833,0.5851
163,0,R_Shoulder,801.69,361.01,2,882.93,261.92,128.14,114.62,0,0.0833,0.5852
163,1,L_Shoulder,798.03,487.67,2,877.3,261.86,239.32,114.62,0,0.0833,0.5852
163,2,R_Elbow,831.77,596.11,2,887.44,270.56,330.28,114.62,0,0.0833,0.5852
163,3,L_Elbow,927.17,387.61,2,854.46,269.5,138.7,114.62,0,0.0833,0.5852
163,4,R_Wrist,960.37,522.1,2,898.93,292.48,237.69,114.62,0,0.0833,0.5852
163,5,L_Wrist,964.14,591.91,2,889.31,292.75,308.37,114.62,0,0.0833,0.5852
163,6,R_Hip,903.83,600.93,2,924.25,372.6,229.25,114.62,0,0.0833,0.5852
163,7,L_Hip,924.72,731.69,2,800.34,362.02,390.03,114.62,0,0.0833,0.5852
163,8,R_Knee,924.01,905.06,2,946.36,481.21,424.44,114.62,0,0.0833,0.5852
163,9,L_Knee,847.92,593.23,2,806.63,493.01,108.39,114.62,1,0.0833,0.5852
163,10,R_Ankle,844.77,725.79,2,962.91,576.24,190.58,114.62,0,0.0833,0.5852
163,11,L_Ankle,854.16,909.51,2,831.34,590.04,320.28,114.62,0,0.0833,0.5852
164,0,R_Shoulder,801.68,361.04,2,882.94,261.92,128.17,114.62,0,0.0833,0.5853
164,1,L_Shoulder,797.92,487.36,2,877.3,261.86,239.06,114.62,0,0.0833,0.5853
164,2,R_Elbow,831.52,596.11,2,887.21,270.56,330.28,114.62,0,0.0833,0.5853
164,3,L_Elbow,926.91,387.47,2,854.43,269.5,138.45,114.62,0,0.0833,0.5853
164,4,R_Wrist,960.33,522.08,2,898.92,292.52,237.63,114.62,0,0.0833,0.5853
164,5,L_Wrist,964.06,591.97,2,889.28,292.79,308.39,114.62,0,0.0833,0.5853
164,6,R_Hip,903.59,600.89,2,924.17,372.46,229.35,114.62,0,0.0833,0.5853
164,7,L_Hip,924.71,731.66,2,800.31,362.03,390.01,114.62,0,0.0833,0.5853
164,8,R_Knee,924.07,905.04,2,946.33,481.08,424.54,114.62,0,0.0833,0.5853
164,9,L_Knee,847.71,593.25,2,806.71,493.01,108.3,114.62,1,0.0833,0.5853
164,10,R_Ankle,844.63,725.75,2,963.06,576.23,190.74,114.62,0,0.0833,0.5853
164,11,L_Ankle,854.16,909.51,2,831.35,589.89,320.43,114.62,0,0.0833,0.5853
165,0,R_Shoulder,801.68,361.07,2,882.87,261.92,128.15,114.61,0,0.0833,0.5854
165,1,L_Shoulder,797.81,487.04,2,877.22,261.87,238.76,114.61,0,0.0833,0.5854
165,2,R_Elbow,831.28,596.11,2,886.84,270.54,330.27,114.61,0,0.0833,0.5854
165,3,L_Elbow,926.65,387.33,2,854.4,269.54,138.18,114.61,0,0.0833,0.5854
165,4,R_Wrist,960.3,522.05,2,898.86,292.6,237.54,114.61,0,0.0833,0.5854
165,5,L_Wrist,963.98,592.04,2,889.23,292.87,308.37,114.61,0,0.0833,0.5854
165,6,R_Hip,903.35,600.85,2,924.06,372.37,229.41,114.61,0,0.0833,0.5854
165,7,L_Hip,924.7,731.63,2,800.2,362.08,389.96,114.61,0,0.0833,0.5854
165,8,R_Knee,924.12,905.02,2,946.25,480.98,424.62,114.61,0,0.0833,0.5854
165,9,L_Knee,847.51,593.26,2,806.74,493.08,108.16,114.61,1,0.0833,0.5854
165,10,R_Ankle,844.49,725.71,2,963.14,576.23,190.85,114.61,0,0.0833,0.5854
165,11,L_Ankle,854.16,909.51,2,831.33,589.86,320.47,114.61,0,0.0833,0.5854
166,0,R_Shoulder,801.67,361.11,2,882.75,261.8,128.21,114.61,0,0.0833,0.5854
166,1,L_Shoulder,797.7,486.73,2,877.07,261.79,238.54,114.61,0,0.0833,0.5854
166,2,R_Elbow,831.04,596.11,2,886.67,270.41,330.41,114.61,0,0.0833,0.5854
166,3,L_Elbow,926.39,387.19,2,854.06,269.55,138.09,114.61,0,0.0833,0.5854
166,4,R_Wrist,960.26,522.03,2,898.78,292.54,237.58,114.61,0,0.0833,0.5854
166,5,L_Wrist,963.91,592.1,2,889.15,292.86,308.44,114.61,0,0.0833,0.5854
166,6,R_Hip,903.11,600.81,2,923.9,372.32,229.43,114.61,0,0.0833,0.5854
166,7,L_Hip,924.7,731.6,2,800.15,362.09,389.93,114.61,0,0.0833,0.5854
166,8,R_Knee,924.18,905,2,946.12,480.91,424.65,114.61,0,0.0833,0.5854
166,9,L_Knee,847.31,593.27,2,806.75,493.13,108.04,114.61,1,0.0833,0.5854
166,10,R_Ankle,844.34,725.68,2,963.19,576.18,190.98,114.61,0,0.0833,0.5854
166,11,L_Ankle,854.16,909.51,2,831.3,589.79,320.53,114.61,0,0.0833,0.5854
167,0,R_Shoulder,801.66,361.14,2,882.15,261.71,127.92,114.6,0,0.0833,0.5855
167,1,L_Shoulder,797.59,486.41,2,876.25,261.73,238.05,114.6,0,0.0833,0.5855
167,2,R_Elbow,830.79,596.11,2,886.67,270.28,330.59,114.6,0,0.0833,0.5855
167,3,L_Elbow,926.13,387.05,2,853.29,269.56,138.24,114.6,0,0.0833,0.5855
167,4,R_Wrist,960.22,522,2,898.61,292.37,237.75,114.6,0,0.0833,0.5855
167,5,L_Wrist,963.83,592.16,2,888.73,292.8,308.63,114.6,0,0.0833,0.5855
167,6,R_Hip,902.86,600.77,2,923.72,372.26,229.47,114.6,0,0.0833,0.5855
167,7,L_Hip,924.69,731.57,2,800.1,362.13,389.88,114.6,0,0.0833,0.5855
167,8,R_Knee,924.23,904.97,2,946,480.79,424.74,114.6,0,0.0833,0.5855
167,9,L_Knee,847.1,593.29,2,806.77,493.16,107.94,114.6,1,0.0833,0.5855
167,10,R_Ankle,844.2,725.64,2,963.19,576.11,191.1,114.6,0,0.0833,0.5855
167,11,L_Ankle,854.16,909.51,2,831.29,589.73,320.59,114.6,0,0.0833,0.5855
168,0,R_Shoulder,801.65,361.17,2,881.24,261.66,127.42,114.6,0,0.0833,0.5854
168,1,L_Shoulder,797.48,486.09,2,875,261.68,237.42,114.6,0,0.0833,0.5854
168,2,R_Elbow,830.55,596.11,2,886.63,270.25,330.65,114.6,0,0.0833,0.5854
168,3,L_Elbow,925.87,386.9,2,852.15,269.54,138.59,114.6,0,0.0833,0.5854
168,4,R_Wrist,960.18,521.98,2,897.97,292.33,237.93,114.6,0,0.0833,0.5854
168,5,L_Wrist,963.75,592.23,2,887.62,292.78,308.97,114.6,0,0.0833,0.5854
168,6,R_Hip,902.62,600.73,2,923.37,372.06,229.61,114.6,0,0.0833,0.5854
168,7,L_Hip,924.68,731.54,2,800.02,362.14,389.86,114.6,0,0.0833,0.5854
168,8,R_Knee,924.29,904.95,2,945.85,480.61,424.89,114.6,0,0.0833,0.5854
168,9,L_Knee,846.9,593.3,2,806.83,493.16,107.86,114.6,1,0.0833,0.5854
168,10,R_Ankle,844.06,725.6,2,963.19,576.07,191.18,114.6,0,0.0833,0.5854
168,11,L_Ankle,854.16,909.51,2,831.34,589.6,320.72,114.6,0,0.0833,0.5854
169,0,R_Shoulder,801.65,361.21,2,879.2,261.5,126.32,114.59,0,0.0833,0.5854
169,1,L_Shoulder,797.37,485.78,2,872.5,261.56,236.47,114.59,0,0.0833,0.5854
169,2,R_Elbow,830.31,596.11,2,886.55,270.17,330.76,114.59,0,0.0833,0.5854
169,3,L_Elbow,925.61,386.76,2,850.72,269.52,139.11,114.59,0,0.0833,0.5854
169,4,R_Wrist,960.15,521.96,2,897.15,292,238.44,114.59,0,0.0833,0.5854
169,5,L_Wrist,963.67,592.29,2,886.29,292.51,309.6,114.59,0,0.0833,0.5854
169,6,R_Hip,902.38,600.69,2,923.02,371.96,229.66,114.59,0,0.0833,0.5854
169,7,L_Hip,924.67,731.51,2,799.85,362.16,389.87,114.59,0,0.0833,0.5854
169,8,R_Knee,924.34,904.93,2,945.75,480.5,424.97,114.59,0,0.0833,0.5854
169,9,L_Knee,846.69,593.32,2,806.88,493.14,107.8,114.59,1,0.0833,0.5854
169,10,R_Ankle,843.92,725.57,2,963.18,575.99,191.31,114.59,0,0.0833,0.5854
169,11,L_Ankle,854.16,909.51,2,831.41,589.42,320.9,114.59,0,0.0833,0.5854
170,0,R_Shoulder,801.64,361.24,2,877.25,261.44,125.2,114.59,0,0.0833,0.5855
170,1,L_Shoulder,797.26,485.46,2,870.14,261.52,235.5,114.59,0,0.0833,0.5855
170,2,R_Elbow,830.06,596.11,2,886.45,270.12,330.83,114.59,0,0.0833,0.5855
170,3,L_Elbow,925.36,386.62,2,849.3,269.49,139.66,114.59,0,0.0833,0.5855
170,4,R_Wrist,960.11,521.93,2,895.99,291.85,238.85,114.59,0,0.0833,0.5855
170,5,L_Wrist,963.59,592.36,2,884.45,292.4,310.23,114.59,0,0.0833,0.5855
170,6,R_Hip,902.14,600.65,2,922.63,371.9,229.67,114.59,0,0.0833,0.5855
170,7,L_Hip,924.66,731.48,2,799.43,362.19,389.94,114.59,0,0.0833,0.5855
170,8,R_Knee,924.4,904.91,2,945.69,480.48,424.96,114.59,0,0.0833,0.5855
170,9,L_Knee,846.49,593.33,2,806.95,493.08,107.77,114.59,1,0.0833,0.5855
170,10,R_Ankle,843.77,725.53,2,963.18,575.84,191.48,114.59,0,0.0833,0.5855
170,11,L_Ankle,854.16,909.51,2,831.68,589.38,320.92,114.59,0,0.0833,0.5855
171,0,R_Shoulder,801.63,361.27,2,875.6,261.17,124.47,114.59,0,0.0833,0.5849
171,1,L_Shoulder,797.15,485.15,2,868.37,261.28,234.92,114.59,0,0.0833,0.5849
171,2,R_Elbow,829.82,596.11,2,885.93,269.91,330.99,114.59,0,0.0833,0.5849
171,3,L_Elbow,925.1,386.48,2,848.15,269.33,140.16,114.59,0,0.0833,0.5849
171,4,R_Wrist,960.07,521.91,2,894.39,291.26,239.81,114.59,0,0.0833,0.5849
171,5,L_Wrist,963.52,592.42,2,882.66,291.84,311.27,114.59,0,0.0833,0.5849
171,6,R_Hip,901.89,600.61,2,922.22,371.78,229.73,114.59,0,0.0833,0.5849
171,7,L_Hip,924.65,731.45,2,798.97,362.2,390.05,114.59,0,0.0833,0.5849
171,8,R_Knee,924.45,904.89,2,945.67,480.25,425.17,114.59,0,0.0833,0.5849
171,9,L_Knee,846.29,593.35,2,807.05,492.76,107.97,114.59,1,0.0833,0.5849
171,10,R_Ankle,843.63,725.49,2,963.18,575.19,192.04,114.59,0,0.0833,0.5849
171,11,L_Ankle,854.16,909.51,2,832.16,589.02,321.24,114.59,0,0.0833,0.5849
172,0,R_Shoulder,801.62,361.3,2,870.93,260.82,122.06,114.58,0,0.0833,0.5844
172,1,L_Shoulder,797.04,484.83,2,863.79,261.05,233.52,114.58,0,0.0833,0.5844
172,2,R_Elbow,829.57,596.11,2,885.6,269.59,331.29,114.58,0,0.0833,0.5844
172,3,L_Elbow,924.84,386.34,2,845.89,269.22,141.24,114.58,0,0.0833,0.5844
172,4,R_Wrist,960.04,521.88,2,891.16,290.33,241.58,114.58,0,0.0833,0.5844
172,5,L_Wrist,963.44,592.48,2,878.21,291.11,313.2,114.58,0,0.0833,0.5844
172,6,R_Hip,901.65,600.57,2,922.01,371.74,229.74,114.58,0,0.0833,0.5844
172,7,L_Hip,924.65,731.41,2,798.43,362.24,390.15,114.58,0,0.0833,0.5844
172,8,R_Knee,924.51,904.86,2,945.66,480.13,425.26,114.58,0,0.0833,0.5844
172,9,L_Knee,846.08,593.36,2,807.05,492.34,108.3,114.58,1,0.0833,0.5844
172,10,R_Ankle,843.49,725.46,2,963.17,574.77,192.44,114.58,0,0.0833,0.5844
172,11,L_Ankle,854.16,909.51,2,832.35,588.77,321.48,114.58,0,0.0833,0.5844
173,0,R_Shoulder,801.62,361.34,2,865.56,260.72,119.21,114.58,0,0.0833,0.584
173,1,L_Shoulder,796.93,484.52,2,858.58,261,231.87,114.58,0,0.0833,0.584
173,2,R_Elbow,829.33,596.11,2,885.58,269.51,331.41,114.58,0,0.0833,0.584
173,3,L_Elbow,925.16,386.84,2,843,269.22,143.47,114.58,0,0.0833,0.584
173,4,R_Wrist,960,521.86,2,888.12,290.02,242.73,114.58,0,0.0833,0.584
173,5,L_Wrist,963.36,592.55,2,872.97,290.84,314.96,114.58,0,0.0833,0.584
173,6,R_Hip,901.41,600.53,2,921.95,371.72,229.73,114.58,0,0.0833,0.584
173,7,L_Hip,924.64,731.38,2,798.02,362.32,390.17,114.58,0,0.0833,0.584
173,8,R_Knee,924.56,904.84,2,945.53,480.12,425.23,114.58,0,0.0833,0.584
173,9,L_Knee,845.88,593.38,2,807.04,492.2,108.38,114.58,1,0.0833,0.584
173,10,R_Ankle,843.35,725.42,2,963.17,574.55,192.66,114.58,0,0.0833,0.584
173,11,L_Ankle,854.16,909.51,2,832.44,588.09,322.16,114.58,0,0.0833,0.584
174,0,R_Shoulder,801.61,361.37,2,863.16,260.73,117.97,114.57,0,0.0833,0.5836
174,1,L_Shoulder,796.84,484.32,2,856.26,261.02,231.07,114.57,0,0.0833,0.5836
174,2,R_Elbow,829.09,596.11,2,885.55,269.55,331.41,114.57,0,0.0833,0.5836
174,3,L_Elbow,925.48,387.34,2,841.63,269.28,144.81,114.57,0,0.0833,0.5836
174,4,R_Wrist,959.96,521.84,2,886.43,290.03,243.19,114.57,0,0.0833,0.5836
174,5,L_Wrist,963.28,592.61,2,870.31,290.84,315.77,114.57,0,0.0833,0.5836
174,6,R_Hip,901.17,600.49,2,921.93,371.72,229.71,114.57,0,0.0833,0.5836
174,7,L_Hip,924.63,731.35,2,797.75,362.47,390.09,114.57,0,0.0833,0.5836
174,8,R_Knee,924.62,904.82,2,945.45,480.12,425.21,114.57,0,0.0833,0.5836
174,9,L_Knee,845.67,593.39,2,806.89,492.18,108.39,114.57,1,0.0833,0.5836
174,10,R_Ankle,843.21,725.39,2,963.21,574.24,193,114.57,0,0.0833,0.5836
174,11,L_Ankle,854.16,909.51,2,832.66,587.19,323.03,114.57,0,0.0833,0.5836
175,0,R_Shoulder,801.6,361.4,2,860.09,260.69,116.46,114.57,0,0.0833,0.5831
175,1,L_Shoulder,796.75,484.13,2,853.05,261.02,230.1,114.57,0,0.0833,0.5831
175,2,R_Elbow,828.84,596.11,2,885.52,269.42,331.57,114.57,0,0.0833,0.5831
175,3,L_Elbow,925.8,387.85,2,840.06,269.38,146.24,114.57,0,0.0833,0.5831
175,4,R_Wrist,959.93,521.81,2,884.28,290.01,243.84,114.57,0,0.0833,0.5831
175,5,L_Wrist,963.2,592.67,2,867.33,290.83,316.7,114.57,0,0.0833,0.5831
175,6,R_Hip,900.93,600.45,2,921.96,371.84,229.57,114.57,0,0.0833,0.5831
175,7,L_Hip,924.62,731.32,2,797.7,362.53,390.03,114.57,0,0.0833,0.5831
175,8,R_Knee,924.67,904.8,2,945.39,480.15,425.15,114.57,0,0.0833,0.5831
175,9,L_Knee,845.47,593.41,2,806.75,491.96,108.58,114.57,1,0.0833,0.5831
175,10,R_Ankle,843.06,725.35,2,963.46,573.97,193.43,114.57,0,0.0833,0.5831
175,11,L_Ankle,854.16,909.51,2,832.82,586.12,324.09,114.57,0,0.0833,0.5831
176,0,R_Shoulder,801.59,361.43,2,858.73,260.6,115.9,114.56,0,0.0833,0.5826
176,1,L_Shoulder,796.66,483.94,2,851.7,261.01,229.62,114.56,0,0.0833,0.5826
176,2,R_Elbow,828.6,596.11,2,885.37,269.17,331.83,114.56,0,0.0833,0.5826
176,3,L_Elbow,926.12,388.35,2,839.09,269.43,147.37,114.56,0,0.0833,0.5826
176,4,R_Wrist,959.89,521.79,2,883.14,289.66,244.49,114.56,0,0.0833,0.5826
176,5,L_Wrist,963.12,592.74,2,866.23,290.61,317.28,114.56,0,0.0833,0.5826
176,6,R_Hip,900.68,600.41,2,922.15,371.87,229.55,114.56,0,0.0833,0.5826
176,7,L_Hip,924.61,731.29,2,797.6,362.75,389.81,114.56,0,0.0833,0.5826
176,8,R_Knee,924.72,904.78,2,945.34,480.18,425.1,114.56,0,0.0833,0.5826
176,9,L_Knee,845.27,593.42,2,806.7,491.92,108.58,114.56,1,0.0833,0.5826
176,10,R_Ankle,842.92,725.31,2,963.76,573.63,193.93,114.56,0,0.0833,0.5826
176,11,L_Ankle,854.16,909.51,2,833.31,585.33,324.85,114.56,0,0.0833,0.5826
177,0,R_Shoulder,801.59,361.47,2,858.2,260.51,115.75,114.55,0,0.0833,0.5822
177,1,L_Shoulder,796.57,483.74,2,851.17,261,229.33,114.55,0,0.0833,0.5822
177,2,R_Elbow,828.36,596.11,2,885.19,268.87,332.14,114.55,0,0.0833,0.5822
177,3,L_Elbow,926.44,388.85,2,838.51,269.49,148.25,114.55,0,0.0833,0.5822
177,4,R_Wrist,959.85,521.76,2,882.6,289.18,245.07,114.55,0,0.0833,0.5822
177,5,L_Wrist,963.05,592.8,2,865.88,290.35,317.67,114.55,0,0.0833,0.5822
177,6,R_Hip,900.44,600.36,2,922.15,371.96,229.42,114.55,0,0.0833,0.5822
177,7,L_Hip,924.61,731.26,2,797.58,362.98,389.57,114.55,0,0.0833,0.5822
177,8,R_Knee,924.78,904.75,2,945.1,480.28,424.96,114.55,0,0.0833,0.5822
177,9,L_Knee,845.06,593.44,2,806.66,491.94,108.52,114.55,1,0.0833,0.5822
177,10,R_Ankle,842.78,725.28,2,963.78,573.43,194.16,114.55,0,0.0833,0.5822
177,11,L_Ankle,854.16,909.51,2,833.71,584.92,325.24,114.55,0,0.0833,0.5822
178,0,R_Shoulder,801.58,361.5,2,856.89,260.45,115.2,114.55,0,0.0833,0.5819
178,1,L_Shoulder,796.47,483.55,2,850.01,261,228.9,114.55,0,0.0833,0.5819
178,2,R_Elbow,828.11,596.11,2,884.89,268.58,332.42,114.55,0,0.0833,0.5819
178,3,L_Elbow,926.76,389.35,2,837.87,269.53,149.19,114.55,0,0.0833,0.5819
178,4,R_Wrist,959.81,521.74,2,881.59,288.8,245.72,114.55,0,0.0833,0.5819
178,5,L_Wrist,962.97,592.87,2,864.8,290.1,318.28,114.55,0,0.0833,0.5819
178,6,R_Hip,900.2,600.32,2,922.15,372.03,229.34,114.55,0,0.0833,0.5819
178,7,L_Hip,924.6,731.23,2,797.57,363.09,389.44,114.55,0,0.0833,0.5819
178,8,R_Knee,924.83,904.73,2,944.99,480.34,424.86,114.55,0,0.0833,0.5819
178,9,L_Knee,844.86,593.45,2,806.65,491.95,108.45,114.55,1,0.0833,0.5819
178,10,R_Ankle,842.64,725.24,2,963.79,573.23,194.38,114.55,0,0.0833,0.5819
178,11,L_Ankle,854.16,909.51,2,834,584.72,325.41,114.55,0,0.0833,0.5819
179,0,R_Shoulder,801.57,361.53,2,856.31,260.36,115.02,114.54,0,0.0833,0.5816
179,1,L_Shoulder,796.38,483.36,2,849.51,260.98,228.64,114.54,0,0.0833,0.5816
179,2,R_Elbow,827.87,596.11,2,884.68,268.37,332.63,114.54,0,0.0833,0.5816
179,3,L_Elbow,927.08,389.85,2,837.52,269.53,149.99,114.54,0,0.0833,0.5816
179,4,R_Wrist,959.78,521.72,2,881.01,288.56,246.11,114.54,0,0.0833,0.5816
179,5,L_Wrist,962.89,592.93,2,864.28,289.9,318.67,114.54,0,0.0833,0.5816
179,6,R_Hip,899.96,600.28,2,922.16,372.09,229.26,114.54,0,0.0833,0.5816
179,7,L_Hip,924.59,731.2,2,797.57,363.21,389.3,114.54,0,0.0833,0.5816
179,8,R_Knee,924.89,904.71,2,944.98,480.36,424.83,114.54,0,0.0833,0.5816
179,9,L_Knee,844.65,593.46,2,806.65,491.97,108.37,114.54,1,0.0833,0.5816
179,10,R_Ankle,842.49,725.2,2,963.81,573.1,194.56,114.54,0,0.0833,0.5816
179,11,L_Ankle,854.16,909.51,2,834.06,584.75,325.38,114.54,0,0.0833,0.5816
180,0,R_Shoulder,801.56,361.57,2,855.87,260.33,114.88,114.54,0,0.0833,0.5815
180,1,L_Shoulder,796.29,483.16,2,849.13,260.97,228.38,114.54,0,0.0833,0.5815
180,2,R_Elbow,827.63,596.11,2,884.55,268.29,332.72,114.54,0,0.0833,0.5815
180,3,L_Elbow,927.4,390.36,2,837.27,269.55,150.73,114.54,0,0.0833,0.5815
180,4,R_Wrist,959.74,521.69,2,880.68,288.48,246.25,114.54,0,0.0833,0.5815
180,5,L_Wrist,962.81,592.99,2,863.96,289.83,318.87,114.54,0,0.0833,0.5815
180,6,R_Hip,899.71,600.24,2,922.16,372.14,229.2,114.54,0,0.0833,0.5815
180,7,L_Hip,924.58,731.17,2,797.57,363.35,389.13,114.54,0,0.0833,0.5815
180,8,R_Knee,924.94,904.69,2,944.97,480.4,424.76,114.54,0,0.0833,0.5815
180,9,L_Knee,844.45,593.48,2,806.64,492.04,108.26,114.54,1,0.0833,0.5815
180,10,R_Ankle,842.35,725.17,2,963.86,572.99,194.73,114.54,0,0.0833,0.5815
180,11,L_Ankle,854.16,909.51,2,834.06,584.89,325.24,114.54,0,0.0833,0.5815
181,0,R_Shoulder,801.56,361.6,2,856.03,260.3,115.02,114.53,0,0.0833,0.5813
181,1,L_Shoulder,796.2,482.97,2,849.23,260.97,228.25,114.53,0,0.0833,0.5813
181,2,R_Elbow,827.38,596.11,2,884.48,268.22,332.82,114.53,0,0.0833,0.5813
181,3,L_Elbow,927.72,390.86,2,837.13,269.56,151.39,114.53,0,0.0833,0.5813
181,4,R_Wrist,959.7,521.67,2,880.67,288.4,246.3,114.53,0,0.0833,0.5813
181,5,L_Wrist,962.73,593.06,2,864.09,289.79,318.91,114.53,0,0.0833,0.5813
181,6,R_Hip,899.47,600.2,2,922.13,372.14,229.18,114.53,0,0.0833,0.5813
181,7,L_Hip,924.57,731.14,2,797.54,363.5,388.97,114.53,0,0.0833,0.5813
181,8,R_Knee,925,904.67,2,944.97,480.44,424.7,114.53,0,0.0833,0.5813
181,9,L_Knee,844.24,593.49,2,806.56,492.13,108.13,114.53,1,0.0833,0.5813
181,10,R_Ankle,842.21,725.13,2,964.01,572.93,194.94,114.53,0,0.0833,0.5813
181,11,L_Ankle,854.16,909.51,2,834.09,584.82,325.31,114.53,0,0.0833,0.5813
182,0,R_Shoulder,801.55,361.63,2,856.14,260.22,115.16,114.53,0,0.0833,0.5811
182,1,L_Shoulder,796.11,482.78,2,849.31,260.93,228.14,114.53,0,0.0833,0.5811
182,2,R_Elbow,827.14,596.11,2,884.42,268.14,332.93,114.53,0,0.0833,0.5811
182,3,L_Elbow,928.04,391.36,2,837.04,269.56,152.04,114.53,0,0.0833,0.5811
182,4,R_Wrist,959.67,521.65,2,880.67,288.3,246.36,114.53,0,0.0833,0.5811
182,5,L_Wrist,962.66,593.12,2,864.19,289.69,319.01,114.53,0,0.0833,0.5811
182,6,R_Hip,899.23,600.16,2,922.1,372.14,229.16,114.53,0,0.0833,0.5811
182,7,L_Hip,924.56,731.1,2,797.52,363.59,388.84,114.53,0,0.0833,0.5811
182,8,R_Knee,925.05,904.65,2,944.97,480.48,424.64,114.53,0,0.0833,0.5811
182,9,L_Knee,844.04,593.51,2,806.42,492.11,108.15,114.53,1,0.0833,0.5811
182,10,R_Ankle,842.07,725.09,2,964.29,572.83,195.25,114.53,0,0.0833,0.5811
182,11,L_Ankle,854.16,909.51,2,834.12,584.62,325.51,114.53,0,0.0833,0.5811
183,0,R_Shoulder,801.54,361.66,2,856.22,260.18,115.28,114.52,0,0.0833,0.5808
183,1,L_Shoulder,796.02,482.58,2,849.36,260.91,228,114.52,0,0.0833,0.5808
183,2,R_Elbow,826.89,596.11,2,884.37,268.06,333.05,114.52,0,0.0833,0.5808
183,3,L_Elbow,928.36,391.86,2,836.98,269.56,152.67,114.52,0,0.0833,0.5808
183,4,R_Wrist,959.63,521.62,2,880.67,288.24,246.38,114.52,0,0.0833,0.5808
183,5,L_Wrist,962.58,593.19,2,864.26,289.65,319.07,114.52,0,0.0833,0.5808
183,6,R_Hip,898.99,600.12,2,922.09,372.14,229.15,114.52,0,0.0833,0.5808
183,7,L_Hip,924.56,731.07,2,797.52,363.67,388.74,114.52,0,0.0833,0.5808
183,8,R_Knee,925.11,904.62,2,944.96,480.56,424.53,114.52,0,0.0833,0.5808
183,9,L_Knee,843.84,593.52,2,806.22,492.11,108.17,114.52,1,0.0833,0.5808
183,10,R_Ankle,841.92,725.06,2,964.6,572.76,195.57,114.52,0,0.0833,0.5808
183,11,L_Ankle,854.16,909.51,2,834.09,584.2,325.93,114.52,0,0.0833,0.5808
184,0,R_Shoulder,801.53,361.7,2,856.17,260.14,115.32,114.49,0,0.0833,0.58
184,1,L_Shoulder,796.3,482.62,2,849.3,260.9,227.97,114.49,0,0.0833,0.58
184,2,R_Elbow,826.65,596.11,2,884.33,268,333.14,114.49,0,0.0833,0.58
184,3,L_Elbow,928.68,392.36,2,836.89,269.57,153.31,114.49,0,0.0833,0.58
184,4,R_Wrist,959.59,521.6,2,880.64,288.18,246.41,114.49,0,0.0833,0.58
184,5,L_Wrist,962.5,593.25,2,864.23,289.6,319.16,114.49,0,0.0833,0.58
184,6,R_Hip,898.75,600.08,2,922.06,372.14,229.13,114.49,0,0.0833,0.58
184,7,L_Hip,924.55,731.04,2,797.51,363.72,388.66,114.49,0,0.0833,0.58
184,8,R_Knee,925.16,904.6,2,944.96,480.64,424.43,114.49,0,0.0833,0.58
184,9,L_Knee,843.63,593.54,2,806.06,492.1,108.17,114.49,1,0.0833,0.58
184,10,R_Ankle,841.78,725.02,2,964.74,572.72,195.75,114.49,0,0.0833,0.58
184,11,L_Ankle,854.16,909.51,2,834.03,583.89,326.24,114.49,0,0.0833,0.58
185,0,R_Shoulder,801.53,361.73,2,856.12,260.13,115.34,114.47,0,0.0833,0.5792
185,1,L_Shoulder,796.58,482.65,2,849.24,260.9,227.92,114.47,0,0.0833,0.5792
185,2,R_Elbow,826.41,596.11,2,884.3,267.96,333.21,114.47,0,0.0833,0.5792
185,3,L_Elbow,929,392.86,2,836.81,269.59,153.93,114.47,0,0.0833,0.5792
185,4,R_Wrist,959.55,521.57,2,880.6,288.13,246.43,114.47,0,0.0833,0.5792
185,5,L_Wrist,962.42,593.31,2,864.2,289.57,319.22,114.47,0,0.0833,0.5792
185,6,R_Hip,898.5,600.04,2,922.06,372.14,229.12,114.47,0,0.0833,0.5792
185,7,L_Hip,924.54,731.01,2,797.51,363.82,388.54,114.47,0,0.0833,0.5792
185,8,R_Knee,925.22,904.58,2,944.96,480.78,424.26,114.47,0,0.0833,0.5792
185,9,L_Knee,843.43,593.55,2,805.98,492.08,108.15,114.47,1,0.0833,0.5792
185,10,R_Ankle,841.64,724.98,2,964.78,572.68,195.85,114.47,0,0.0833,0.5792
